name,metric,4.0,5.0,6.0,7.0
9bf4_20150824_203920_301,mse,-2.0,-5.0,3.0,3.5
9bf4_20150824_203920_301,ssim,-4.0,-5.0,6.0,-3.5
9bf4_20150824_203920_301,ms_ssim,4.0,-5.0,6.0,-3.5
5066_20151224_232006_666,mse,4.0,2.5,-3.0,3.5
5066_20151224_232006_666,ssim,4.0,5.0,-3.0,-3.5
5066_20151224_232006_666,ms_ssim,4.0,5.0,-3.0,-3.5
0043_20160919_140939_300,mse,-4.0,-5.0,-6.0,3.5
0043_20160919_140939_300,ssim,-4.0,2.5,-6.0,3.5
0043_20160919_140939_300,ms_ssim,-4.0,-5.0,-6.0,3.5
1125_20151219_151921_064,mse,-2.0,-2.5,-3.0,3.5
1125_20151219_151921_064,ssim,-2.0,-2.5,-3.0,3.5
1125_20151219_151921_064,ms_ssim,-2.0,-2.5,-3.0,3.5
0006_20160727_184059_286,mse,-2.0,2.5,-3.0,3.5
0006_20160727_184059_286,ssim,-2.0,-5.0,-3.0,3.5
0006_20160727_184059_286,ms_ssim,-2.0,-5.0,-3.0,3.5
1125_20151201_121424_199,mse,-2.0,-5.0,-6.0,-7.0
1125_20151201_121424_199,ssim,2.0,-2.5,-3.0,3.5
1125_20151201_121424_199,ms_ssim,4.0,-5.0,-3.0,3.5
6G7M_20150408_213725_267,mse,-4.0,-5.0,-3.0,3.5
6G7M_20150408_213725_267,ssim,4.0,5.0,-3.0,-3.5
6G7M_20150408_213725_267,ms_ssim,-4.0,5.0,-3.0,3.5
0155_20160810_202540_250,mse,-4.0,2.5,-3.0,-3.5
0155_20160810_202540_250,ssim,-4.0,5.0,-3.0,-3.5
0155_20160810_202540_250,ms_ssim,-4.0,5.0,-3.0,-3.5
0919_20150906_190522_585,mse,4.0,2.5,-3.0,-3.5
0919_20150906_190522_585,ssim,4.0,2.5,-3.0,-3.5
0919_20150906_190522_585,ms_ssim,4.0,-2.5,-3.0,-3.5
0039_20141007_161105_050,mse,-4.0,-2.5,-6.0,-3.5
0039_20141007_161105_050,ssim,-4.0,-2.5,-6.0,-3.5
0039_20141007_161105_050,ms_ssim,-4.0,-2.5,-6.0,-3.5
5066_20160724_122230_813,mse,-4.0,5.0,-3.0,-7.0
5066_20160724_122230_813,ssim,-4.0,5.0,3.0,-7.0
5066_20160724_122230_813,ms_ssim,-4.0,5.0,3.0,-7.0
1125_20151220_173510_590,mse,-4.0,-2.5,-6.0,3.5
1125_20151220_173510_590,ssim,-4.0,-2.5,-6.0,3.5
1125_20151220_173510_590,ms_ssim,-4.0,2.5,-6.0,3.5
33TJ_20150823_212358_688,mse,-4.0,2.5,-3.0,-3.5
33TJ_20150823_212358_688,ssim,4.0,-5.0,-3.0,3.5
33TJ_20150823_212358_688,ms_ssim,-4.0,2.5,-3.0,-3.5
0127_20161023_111510_091,mse,-2.0,-5.0,6.0,-7.0
0127_20161023_111510_091,ssim,4.0,-2.5,-3.0,-3.5
0127_20161023_111510_091,ms_ssim,4.0,-2.5,-3.0,-3.5
0218_20150326_021049_796,mse,-2.0,2.5,3.0,-3.5
0218_20150326_021049_796,ssim,4.0,-5.0,-3.0,-3.5
0218_20150326_021049_796,ms_ssim,4.0,-5.0,-3.0,-3.5
0006_20160728_123620_582,mse,4.0,2.5,-3.0,3.5
0006_20160728_123620_582,ssim,4.0,2.5,-3.0,3.5
0006_20160728_123620_582,ms_ssim,4.0,2.5,-3.0,3.5
6G7M_20150307_143759_800,mse,4.0,5.0,-6.0,-3.5
6G7M_20150307_143759_800,ssim,4.0,5.0,-6.0,-3.5
6G7M_20150307_143759_800,ms_ssim,4.0,5.0,-6.0,-3.5
bee7_20150818_172558_552,mse,4.0,-2.5,6.0,-3.5
bee7_20150818_172558_552,ssim,4.0,-2.5,6.0,-3.5
bee7_20150818_172558_552,ms_ssim,4.0,-2.5,6.0,-3.5
0382_20150919_132101_605,mse,4.0,-5.0,-3.0,7.0
0382_20150919_132101_605,ssim,-2.0,5.0,-3.0,7.0
0382_20150919_132101_605,ms_ssim,4.0,-5.0,-6.0,7.0
33TJ_20150729_163731_786,mse,4.0,-2.5,-6.0,-7.0
33TJ_20150729_163731_786,ssim,4.0,2.5,-6.0,-3.5
33TJ_20150729_163731_786,ms_ssim,4.0,-2.5,-6.0,-7.0
33TJ_20150625_231218_517,mse,2.0,2.5,6.0,-3.5
33TJ_20150625_231218_517,ssim,4.0,2.5,6.0,-3.5
33TJ_20150625_231218_517,ms_ssim,2.0,2.5,6.0,-3.5
4KK2_20150829_124451_187,mse,4.0,2.5,-3.0,-7.0
4KK2_20150829_124451_187,ssim,4.0,5.0,-3.0,3.5
4KK2_20150829_124451_187,ms_ssim,4.0,5.0,-3.0,3.5
0043_20160831_105622_073,mse,-2.0,-5.0,3.0,7.0
0043_20160831_105622_073,ssim,4.0,2.5,-6.0,-3.5
0043_20160831_105622_073,ms_ssim,-2.0,-5.0,3.0,7.0
33TJ_20150820_164934_209,mse,2.0,-2.5,-6.0,-3.5
33TJ_20150820_164934_209,ssim,-2.0,2.5,3.0,-7.0
33TJ_20150820_164934_209,ms_ssim,4.0,-2.5,-3.0,-3.5
4KK2_20150823_123216_850,mse,-4.0,2.5,3.0,-3.5
4KK2_20150823_123216_850,ssim,-4.0,5.0,6.0,-3.5
4KK2_20150823_123216_850,ms_ssim,-4.0,2.5,6.0,-3.5
47L8_20150512_094156_698,mse,4.0,-5.0,-3.0,3.5
47L8_20150512_094156_698,ssim,4.0,-5.0,-3.0,3.5
47L8_20150512_094156_698,ms_ssim,4.0,-5.0,-6.0,3.5
0039_20141009_183044_782,mse,4.0,5.0,-6.0,3.5
0039_20141009_183044_782,ssim,4.0,5.0,-6.0,3.5
0039_20141009_183044_782,ms_ssim,4.0,5.0,-6.0,3.5
4KK2_20150824_211405_958,mse,-4.0,-2.5,6.0,7.0
4KK2_20150824_211405_958,ssim,4.0,-5.0,6.0,-3.5
4KK2_20150824_211405_958,ms_ssim,4.0,-5.0,6.0,-3.5
bee7_20150829_150230_285,mse,4.0,5.0,-3.0,-3.5
bee7_20150829_150230_285,ssim,2.0,2.5,-3.0,7.0
bee7_20150829_150230_285,ms_ssim,4.0,5.0,-3.0,-3.5
0919_20150906_141140_768,mse,4.0,2.5,6.0,3.5
0919_20150906_141140_768,ssim,-4.0,-5.0,-6.0,-7.0
0919_20150906_141140_768,ms_ssim,4.0,2.5,-6.0,3.5
0039_20141009_173824_504,mse,4.0,-5.0,-3.0,3.5
0039_20141009_173824_504,ssim,-2.0,-5.0,-3.0,3.5
0039_20141009_173824_504,ms_ssim,4.0,-5.0,-6.0,3.5
1125_20151229_184935_793,mse,-2.0,5.0,-6.0,7.0
1125_20151229_184935_793,ssim,2.0,-2.5,3.0,3.5
1125_20151229_184935_793,ms_ssim,-2.0,5.0,-6.0,7.0
0009_20160712_112308_570,mse,-4.0,-2.5,3.0,7.0
0009_20160712_112308_570,ssim,-4.0,-2.5,3.0,7.0
0009_20160712_112308_570,ms_ssim,-4.0,-2.5,3.0,7.0
33TJ_20150819_101051_592,mse,2.0,-2.5,6.0,3.5
33TJ_20150819_101051_592,ssim,2.0,-5.0,6.0,3.5
33TJ_20150819_101051_592,ms_ssim,2.0,5.0,6.0,3.5
1125_20151221_130747_268,mse,2.0,5.0,3.0,-7.0
1125_20151221_130747_268,ssim,-2.0,5.0,-6.0,-3.5
1125_20151221_130747_268,ms_ssim,-4.0,5.0,-3.0,7.0
0089_20160630_163712_177,mse,-4.0,-5.0,3.0,7.0
0089_20160630_163712_177,ssim,4.0,5.0,3.0,7.0
0089_20160630_163712_177,ms_ssim,-4.0,-5.0,3.0,7.0
5066_20160722_163628_921,mse,4.0,-5.0,-6.0,-3.5
5066_20160722_163628_921,ssim,-2.0,-2.5,-3.0,3.5
5066_20160722_163628_921,ms_ssim,4.0,-5.0,6.0,-3.5
0043_20160825_150312_044,mse,4.0,-2.5,-3.0,3.5
0043_20160825_150312_044,ssim,4.0,-2.5,-6.0,-3.5
0043_20160825_150312_044,ms_ssim,4.0,-2.5,-6.0,7.0
0039_20141007_185846_530,mse,-4.0,5.0,-3.0,3.5
0039_20141007_185846_530,ssim,-2.0,2.5,-3.0,-3.5
0039_20141007_185846_530,ms_ssim,4.0,2.5,-6.0,-3.5
0037_20160719_130621_945,mse,2.0,-2.5,-6.0,-7.0
0037_20160719_130621_945,ssim,-2.0,-2.5,-6.0,-7.0
0037_20160719_130621_945,ms_ssim,2.0,-2.5,-6.0,-7.0
6G7M_20150325_083935_838,mse,-4.0,5.0,3.0,7.0
6G7M_20150325_083935_838,ssim,-4.0,5.0,3.0,7.0
6G7M_20150325_083935_838,ms_ssim,-4.0,5.0,3.0,3.5
0043_20160919_140312_479,mse,-4.0,-2.5,3.0,7.0
0043_20160919_140312_479,ssim,-2.0,-5.0,3.0,7.0
0043_20160919_140312_479,ms_ssim,-4.0,5.0,3.0,-3.5
33TJ_20150607_154818_371,mse,-4.0,-5.0,-6.0,7.0
33TJ_20150607_154818_371,ssim,2.0,-5.0,6.0,7.0
33TJ_20150607_154818_371,ms_ssim,-2.0,5.0,-6.0,7.0
0155_20160926_214106_516,mse,-2.0,5.0,-3.0,-7.0
0155_20160926_214106_516,ssim,-2.0,2.5,-3.0,-7.0
0155_20160926_214106_516,ms_ssim,-2.0,-2.5,6.0,-3.5
0039_20141009_145905_355,mse,4.0,-5.0,6.0,-3.5
0039_20141009_145905_355,ssim,-4.0,5.0,-3.0,3.5
0039_20141009_145905_355,ms_ssim,2.0,2.5,6.0,7.0
6G7M_20150325_113420_008,mse,-4.0,2.5,-3.0,-3.5
6G7M_20150325_113420_008,ssim,-4.0,2.5,-6.0,-3.5
6G7M_20150325_113420_008,ms_ssim,-4.0,2.5,-6.0,3.5
0043_20161102_161733_947,mse,4.0,-2.5,3.0,3.5
0043_20161102_161733_947,ssim,-2.0,-5.0,3.0,3.5
0043_20161102_161733_947,ms_ssim,4.0,-2.5,3.0,-7.0
9dd3_20151219_140827_453,mse,-4.0,2.5,6.0,-3.5
9dd3_20151219_140827_453,ssim,2.0,-5.0,-3.0,7.0
9dd3_20151219_140827_453,ms_ssim,-4.0,2.5,6.0,-3.5
0043_20160825_192631_983,mse,-2.0,2.5,-6.0,-7.0
0043_20160825_192631_983,ssim,4.0,5.0,3.0,7.0
0043_20160825_192631_983,ms_ssim,-2.0,2.5,-3.0,3.5
4KK2_20150829_170355_056,mse,-2.0,-2.5,3.0,-7.0
4KK2_20150829_170355_056,ssim,2.0,-5.0,-3.0,7.0
4KK2_20150829_170355_056,ms_ssim,-4.0,-2.5,6.0,3.5
0006_20160726_105940_076,mse,-4.0,-5.0,6.0,-7.0
0006_20160726_105940_076,ssim,4.0,-5.0,-3.0,3.5
0006_20160726_105940_076,ms_ssim,-4.0,-5.0,-3.0,-7.0
0039_20141007_155149_962,mse,4.0,-2.5,-6.0,-3.5
0039_20141007_155149_962,ssim,4.0,-2.5,-6.0,-3.5
0039_20141007_155149_962,ms_ssim,2.0,-2.5,-6.0,-3.5
33TJ_20150730_191520_004,mse,2.0,2.5,6.0,7.0
33TJ_20150730_191520_004,ssim,2.0,5.0,6.0,-7.0
33TJ_20150730_191520_004,ms_ssim,2.0,-2.5,6.0,-7.0
0037_20160719_130741_211,mse,-4.0,5.0,3.0,7.0
0037_20160719_130741_211,ssim,-4.0,5.0,3.0,7.0
0037_20160719_130741_211,ms_ssim,-4.0,5.0,3.0,7.0
62CL_20150215_163810_051,mse,-4.0,-5.0,-3.0,7.0
62CL_20150215_163810_051,ssim,-4.0,-5.0,-3.0,-3.5
62CL_20150215_163810_051,ms_ssim,-4.0,-5.0,-3.0,-3.5
0155_20160731_130456_679,mse,-2.0,-5.0,6.0,-7.0
0155_20160731_130456_679,ssim,-2.0,-5.0,6.0,-7.0
0155_20160731_130456_679,ms_ssim,4.0,-5.0,6.0,3.5
33TJ_20150811_114812_322,mse,-2.0,-5.0,3.0,-7.0
33TJ_20150811_114812_322,ssim,4.0,-5.0,3.0,-3.5
33TJ_20150811_114812_322,ms_ssim,-2.0,-5.0,3.0,-3.5
4KK2_20150829_195420_618,mse,-4.0,-2.5,3.0,3.5
4KK2_20150829_195420_618,ssim,4.0,5.0,-3.0,3.5
4KK2_20150829_195420_618,ms_ssim,-4.0,-2.5,6.0,3.5
0218_20150326_013619_169,mse,-2.0,5.0,3.0,-7.0
0218_20150326_013619_169,ssim,4.0,5.0,-3.0,-3.5
0218_20150326_013619_169,ms_ssim,4.0,5.0,-3.0,-3.5
33TJ_20150810_194334_766,mse,2.0,2.5,3.0,3.5
33TJ_20150810_194334_766,ssim,2.0,2.5,3.0,3.5
33TJ_20150810_194334_766,ms_ssim,2.0,2.5,3.0,3.5
bee7_20150829_124655_015,mse,-4.0,-5.0,3.0,3.5
bee7_20150829_124655_015,ssim,-4.0,-2.5,3.0,3.5
bee7_20150829_124655_015,ms_ssim,-4.0,-5.0,3.0,3.5
0830_20151118_144820_213,mse,-4.0,5.0,6.0,7.0
0830_20151118_144820_213,ssim,4.0,-2.5,-6.0,-3.5
0830_20151118_144820_213,ms_ssim,-4.0,5.0,6.0,7.0
5a9e_20150403_160424_115,mse,2.0,-2.5,-3.0,-3.5
5a9e_20150403_160424_115,ssim,2.0,-5.0,-3.0,-3.5
5a9e_20150403_160424_115,ms_ssim,2.0,-5.0,-3.0,-3.5
0543_20150917_131422_530,mse,2.0,-5.0,6.0,3.5
0543_20150917_131422_530,ssim,4.0,-5.0,-3.0,-3.5
0543_20150917_131422_530,ms_ssim,2.0,-5.0,6.0,3.5
4KK2_20150829_155324_196,mse,-4.0,-5.0,6.0,3.5
4KK2_20150829_155324_196,ssim,2.0,-5.0,6.0,7.0
4KK2_20150829_155324_196,ms_ssim,4.0,-5.0,-3.0,3.5
0830_20151031_160957_690,mse,-4.0,-5.0,6.0,7.0
0830_20151031_160957_690,ssim,-4.0,-5.0,6.0,3.5
0830_20151031_160957_690,ms_ssim,-4.0,-5.0,6.0,7.0
6FHF_20150303_163158_982,mse,-4.0,5.0,-6.0,-3.5
6FHF_20150303_163158_982,ssim,-2.0,-2.5,6.0,-3.5
6FHF_20150303_163158_982,ms_ssim,2.0,-5.0,3.0,7.0
6G7M_20150307_132809_521,mse,4.0,2.5,6.0,3.5
6G7M_20150307_132809_521,ssim,4.0,2.5,6.0,3.5
6G7M_20150307_132809_521,ms_ssim,4.0,2.5,6.0,3.5
0039_20141007_140149_062,mse,2.0,-5.0,-6.0,7.0
0039_20141007_140149_062,ssim,-2.0,-2.5,3.0,3.5
0039_20141007_140149_062,ms_ssim,4.0,5.0,6.0,-3.5
0037_20160717_143741_296,mse,-2.0,5.0,6.0,-7.0
0037_20160717_143741_296,ssim,-2.0,5.0,6.0,-7.0
0037_20160717_143741_296,ms_ssim,-4.0,5.0,6.0,-7.0
0039_20141006_110442_472,mse,2.0,5.0,-6.0,-7.0
0039_20141006_110442_472,ssim,-2.0,-5.0,-3.0,3.5
0039_20141006_110442_472,ms_ssim,2.0,5.0,-6.0,-7.0
5066_20151225_004821_874,mse,2.0,5.0,3.0,-7.0
5066_20151225_004821_874,ssim,-2.0,-5.0,6.0,7.0
5066_20151225_004821_874,ms_ssim,4.0,-5.0,-3.0,3.5
33TJ_20150703_122428_806,mse,-4.0,-2.5,3.0,3.5
33TJ_20150703_122428_806,ssim,-4.0,-2.5,3.0,3.5
33TJ_20150703_122428_806,ms_ssim,-4.0,5.0,3.0,3.5
0919_20150906_185912_937,mse,-4.0,5.0,-3.0,3.5
0919_20150906_185912_937,ssim,-4.0,2.5,-3.0,3.5
0919_20150906_185912_937,ms_ssim,-4.0,5.0,-3.0,7.0
0043_20160825_173818_810,mse,-2.0,-5.0,-6.0,3.5
0043_20160825_173818_810,ssim,-2.0,-5.0,3.0,3.5
0043_20160825_173818_810,ms_ssim,4.0,-5.0,-6.0,3.5
0830_20151031_125809_546,mse,-2.0,-5.0,3.0,-7.0
0830_20151031_125809_546,ssim,-4.0,-5.0,-6.0,-7.0
0830_20151031_125809_546,ms_ssim,-2.0,-5.0,3.0,-7.0
33TJ_20150607_133210_608,mse,4.0,2.5,-6.0,-3.5
33TJ_20150607_133210_608,ssim,4.0,2.5,-6.0,-3.5
33TJ_20150607_133210_608,ms_ssim,4.0,2.5,-6.0,-3.5
0127_20161104_044641_827,mse,4.0,5.0,3.0,-3.5
0127_20161104_044641_827,ssim,4.0,2.5,6.0,-7.0
0127_20161104_044641_827,ms_ssim,4.0,5.0,3.0,-3.5
4WBR_20150502_171108_123,mse,-4.0,2.5,6.0,7.0
4WBR_20150502_171108_123,ssim,2.0,2.5,6.0,-3.5
4WBR_20150502_171108_123,ms_ssim,-4.0,2.5,-3.0,7.0
0127_20161018_110923_285,mse,2.0,2.5,6.0,3.5
0127_20161018_110923_285,ssim,2.0,2.5,6.0,3.5
0127_20161018_110923_285,ms_ssim,2.0,2.5,6.0,3.5
0043_20161007_182517_966,mse,-4.0,2.5,3.0,7.0
0043_20161007_182517_966,ssim,4.0,-5.0,-3.0,7.0
0043_20161007_182517_966,ms_ssim,4.0,2.5,-3.0,7.0
0155_20161002_144146_474,mse,-4.0,-5.0,3.0,-7.0
0155_20161002_144146_474,ssim,-4.0,-2.5,3.0,-7.0
0155_20161002_144146_474,ms_ssim,-4.0,-5.0,3.0,-7.0
33TJ_20150820_191905_480,mse,4.0,5.0,-3.0,3.5
33TJ_20150820_191905_480,ssim,4.0,5.0,-3.0,-3.5
33TJ_20150820_191905_480,ms_ssim,4.0,5.0,-3.0,-3.5
1125_20151224_145532_703,mse,2.0,-2.5,6.0,-7.0
1125_20151224_145532_703,ssim,2.0,-2.5,6.0,-7.0
1125_20151224_145532_703,ms_ssim,2.0,-2.5,6.0,-7.0
0009_20160702_114310_182,mse,4.0,-2.5,6.0,7.0
0009_20160702_114310_182,ssim,-4.0,-5.0,6.0,-7.0
0009_20160702_114310_182,ms_ssim,4.0,-2.5,6.0,-3.5
0043_20160825_133638_761,mse,2.0,-5.0,-3.0,-3.5
0043_20160825_133638_761,ssim,2.0,-5.0,-3.0,-7.0
0043_20160825_133638_761,ms_ssim,2.0,2.5,-3.0,-3.5
0155_20160806_131654_417,mse,4.0,-5.0,-3.0,-3.5
0155_20160806_131654_417,ssim,-2.0,-5.0,-3.0,-3.5
0155_20160806_131654_417,ms_ssim,4.0,-5.0,-3.0,-3.5
0830_20151107_134234_378,mse,-2.0,-5.0,3.0,-7.0
0830_20151107_134234_378,ssim,-2.0,-5.0,3.0,3.5
0830_20151107_134234_378,ms_ssim,-2.0,5.0,6.0,-7.0
33TJ_20150613_091017_637,mse,4.0,5.0,3.0,3.5
33TJ_20150613_091017_637,ssim,-4.0,5.0,6.0,3.5
33TJ_20150613_091017_637,ms_ssim,4.0,5.0,3.0,3.5
0080_20141101_180111_570,mse,2.0,5.0,6.0,7.0
0080_20141101_180111_570,ssim,2.0,5.0,6.0,7.0
0080_20141101_180111_570,ms_ssim,2.0,5.0,6.0,7.0
6G7M_20150404_132319_709,mse,4.0,2.5,-3.0,7.0
6G7M_20150404_132319_709,ssim,4.0,2.5,-6.0,3.5
6G7M_20150404_132319_709,ms_ssim,4.0,2.5,-3.0,7.0
J6VL_20150312_212448_278,mse,-4.0,2.5,3.0,-3.5
J6VL_20150312_212448_278,ssim,-4.0,2.5,6.0,-3.5
J6VL_20150312_212448_278,ms_ssim,-4.0,2.5,3.0,-3.5
33TJ_20150613_162325_651,mse,-4.0,5.0,-3.0,-3.5
33TJ_20150613_162325_651,ssim,-4.0,5.0,-3.0,7.0
33TJ_20150613_162325_651,ms_ssim,-4.0,5.0,-3.0,-3.5
33TJ_20150607_154416_837,mse,4.0,-5.0,-6.0,7.0
33TJ_20150607_154416_837,ssim,4.0,2.5,-6.0,-3.5
33TJ_20150607_154416_837,ms_ssim,4.0,-5.0,-6.0,7.0
0043_20161016_180940_534,mse,-2.0,5.0,-6.0,3.5
0043_20161016_180940_534,ssim,4.0,2.5,6.0,7.0
0043_20161016_180940_534,ms_ssim,4.0,5.0,3.0,3.5
0382_20150919_130906_228,mse,-4.0,-5.0,6.0,-3.5
0382_20150919_130906_228,ssim,4.0,2.5,3.0,3.5
0382_20150919_130906_228,ms_ssim,-2.0,-5.0,-3.0,7.0
0043_20161022_150547_873,mse,2.0,-2.5,-6.0,3.5
0043_20161022_150547_873,ssim,2.0,-2.5,-6.0,3.5
0043_20161022_150547_873,ms_ssim,-4.0,5.0,-3.0,3.5
0037_20160716_131205_790,mse,-4.0,2.5,-3.0,3.5
0037_20160716_131205_790,ssim,-4.0,2.5,-3.0,3.5
0037_20160716_131205_790,ms_ssim,-4.0,2.5,-3.0,3.5
6FHF_20150308_130849_627,mse,4.0,2.5,-3.0,7.0
6FHF_20150308_130849_627,ssim,4.0,5.0,-3.0,-3.5
6FHF_20150308_130849_627,ms_ssim,4.0,-5.0,-3.0,3.5
0039_20141005_143527_930,mse,-4.0,-5.0,-6.0,-3.5
0039_20141005_143527_930,ssim,2.0,-5.0,-6.0,-3.5
0039_20141005_143527_930,ms_ssim,-4.0,-5.0,-6.0,-3.5
0039_20141008_182714_962,mse,-4.0,-5.0,-3.0,-7.0
0039_20141008_182714_962,ssim,2.0,2.5,-3.0,-3.5
0039_20141008_182714_962,ms_ssim,-4.0,-5.0,-3.0,-7.0
0039_20141006_135354_438,mse,-2.0,2.5,-6.0,-3.5
0039_20141006_135354_438,ssim,-4.0,5.0,3.0,-7.0
0039_20141006_135354_438,ms_ssim,4.0,2.5,6.0,-3.5
33TJ_20150606_202321_541,mse,2.0,2.5,3.0,3.5
33TJ_20150606_202321_541,ssim,-4.0,2.5,3.0,3.5
33TJ_20150606_202321_541,ms_ssim,-4.0,2.5,3.0,3.5
0543_20150918_192101_268,mse,2.0,5.0,-6.0,-7.0
0543_20150918_192101_268,ssim,-2.0,5.0,-6.0,-7.0
0543_20150918_192101_268,ms_ssim,2.0,5.0,-6.0,-7.0
0127_20161022_170530_345,mse,-4.0,-2.5,3.0,-7.0
0127_20161022_170530_345,ssim,-4.0,-2.5,3.0,-3.5
0127_20161022_170530_345,ms_ssim,-4.0,-2.5,3.0,-3.5
bee7_20150829_150110_645,mse,4.0,2.5,6.0,-3.5
bee7_20150829_150110_645,ssim,-2.0,-2.5,6.0,7.0
bee7_20150829_150110_645,ms_ssim,4.0,2.5,6.0,-3.5
5a9e_20150328_175115_991,mse,2.0,-2.5,6.0,-7.0
5a9e_20150328_175115_991,ssim,2.0,-2.5,6.0,-7.0
5a9e_20150328_175115_991,ms_ssim,4.0,-2.5,6.0,-7.0
1125_20151227_114129_771,mse,2.0,-5.0,6.0,-7.0
1125_20151227_114129_771,ssim,2.0,-5.0,6.0,-7.0
1125_20151227_114129_771,ms_ssim,2.0,-5.0,6.0,-7.0
6G7M_20150325_090508_481,mse,-4.0,2.5,6.0,7.0
6G7M_20150325_090508_481,ssim,-4.0,2.5,6.0,7.0
6G7M_20150325_090508_481,ms_ssim,-4.0,2.5,6.0,7.0
0043_20160831_082253_094,mse,-2.0,-5.0,-6.0,-3.5
0043_20160831_082253_094,ssim,2.0,-5.0,3.0,7.0
0043_20160831_082253_094,ms_ssim,-4.0,-5.0,-6.0,-3.5
0037_20160719_150739_752,mse,-4.0,-2.5,6.0,-7.0
0037_20160719_150739_752,ssim,-4.0,5.0,6.0,7.0
0037_20160719_150739_752,ms_ssim,-4.0,-2.5,6.0,7.0
0039_20141007_192341_421,mse,2.0,2.5,-6.0,-3.5
0039_20141007_192341_421,ssim,4.0,5.0,-3.0,-3.5
0039_20141007_192341_421,ms_ssim,4.0,5.0,-3.0,-3.5
0043_20161005_162119_099,mse,4.0,2.5,3.0,7.0
0043_20161005_162119_099,ssim,4.0,2.5,3.0,7.0
0043_20161005_162119_099,ms_ssim,4.0,2.5,6.0,7.0
IMG_20160813_120019_091,mse,-2.0,-5.0,-6.0,-7.0
IMG_20160813_120019_091,ssim,-2.0,2.5,-6.0,-7.0
IMG_20160813_120019_091,ms_ssim,-2.0,-5.0,-6.0,-7.0
bee7_20150829_162009_933,mse,2.0,2.5,3.0,-3.5
bee7_20150829_162009_933,ssim,4.0,-5.0,3.0,-3.5
bee7_20150829_162009_933,ms_ssim,2.0,2.5,3.0,-3.5
5a9e_20141007_151031_423,mse,4.0,5.0,3.0,-7.0
5a9e_20141007_151031_423,ssim,-2.0,-5.0,6.0,-7.0
5a9e_20141007_151031_423,ms_ssim,2.0,5.0,-6.0,-3.5
synthetic_ramp_night_motion_blur,,nan,nan,nan,nan
synthetic_ramp_night_motion_blur,,nan,nan,nan,nan
synthetic_ramp_night_motion_blur,,nan,nan,nan,nan
0919_20150904_154303_908,mse,-4.0,-5.0,-3.0,-7.0
0919_20150904_154303_908,ssim,-2.0,-5.0,-3.0,-7.0
0919_20150904_154303_908,ms_ssim,-2.0,-5.0,-3.0,-7.0
0043_20160825_193156_010,mse,-2.0,-5.0,-6.0,7.0
0043_20160825_193156_010,ssim,2.0,-5.0,-3.0,-7.0
0043_20160825_193156_010,ms_ssim,4.0,-5.0,6.0,-3.5
c483_20150901_211303_855,mse,-4.0,-5.0,-3.0,7.0
c483_20150901_211303_855,ssim,-4.0,-5.0,-3.0,7.0
c483_20150901_211303_855,ms_ssim,-4.0,-5.0,-3.0,7.0
1125_20151201_114527_903,mse,-4.0,-5.0,-3.0,-3.5
1125_20151201_114527_903,ssim,-4.0,-5.0,-3.0,-3.5
1125_20151201_114527_903,ms_ssim,-4.0,-5.0,-3.0,-3.5
4WBR_20150524_120506_513,mse,-2.0,-5.0,-3.0,-7.0
4WBR_20150524_120506_513,ssim,-4.0,5.0,3.0,-7.0
4WBR_20150524_120506_513,ms_ssim,-2.0,-5.0,-3.0,-7.0
4KK2_20150910_144326_564,mse,2.0,5.0,6.0,7.0
4KK2_20150910_144326_564,ssim,2.0,5.0,-3.0,7.0
4KK2_20150910_144326_564,ms_ssim,4.0,5.0,-3.0,-3.5
6G7M_20150328_163754_240,mse,-4.0,-5.0,-6.0,-3.5
6G7M_20150328_163754_240,ssim,-4.0,5.0,-6.0,-3.5
6G7M_20150328_163754_240,ms_ssim,-4.0,-5.0,-6.0,-3.5
33TJ_20150607_135208_428,mse,2.0,-5.0,6.0,-7.0
33TJ_20150607_135208_428,ssim,4.0,-5.0,6.0,-7.0
33TJ_20150607_135208_428,ms_ssim,2.0,-5.0,6.0,-7.0
0009_20160702_122858_612,mse,-2.0,-5.0,6.0,7.0
0009_20160702_122858_612,ssim,-2.0,-5.0,6.0,7.0
0009_20160702_122858_612,ms_ssim,-2.0,-5.0,6.0,7.0
0006_20160726_125112_104,mse,2.0,-5.0,-6.0,-3.5
0006_20160726_125112_104,ssim,-4.0,-5.0,-3.0,-3.5
0006_20160726_125112_104,ms_ssim,-4.0,-5.0,-3.0,-3.5
0127_20161105_172507_556,mse,-4.0,5.0,3.0,7.0
0127_20161105_172507_556,ssim,2.0,2.5,6.0,-7.0
0127_20161105_172507_556,ms_ssim,-2.0,-5.0,-6.0,3.5
1125_20151225_165215_353,mse,2.0,5.0,3.0,3.5
1125_20151225_165215_353,ssim,-2.0,5.0,3.0,-7.0
1125_20151225_165215_353,ms_ssim,-2.0,5.0,3.0,-7.0
0543_20150918_072847_661,mse,-2.0,-2.5,-6.0,7.0
0543_20150918_072847_661,ssim,-4.0,-2.5,6.0,3.5
0543_20150918_072847_661,ms_ssim,-4.0,-2.5,6.0,3.5
47L8_20150630_161133_220,mse,2.0,2.5,6.0,3.5
47L8_20150630_161133_220,ssim,2.0,-2.5,3.0,-3.5
47L8_20150630_161133_220,ms_ssim,2.0,5.0,3.0,-3.5
4WBR_20150502_140042_627,mse,4.0,-2.5,6.0,-7.0
